,Identificador,Nombre,Latitud,Longitud
363,Metro Station,Metro Puente de Vallecas,40.3952555284871,-3.66953084689336
364,Metro Station,Metro Almendrales,40.384111889901305,-3.6979249179127223
365,Metro Station,Metro Estrella,40.411176,-3.659498691558838
366,Metro Station,Metro Madrid Línea 8 (Nuevos Ministerios - Aeropuerto),40.44547775237738,-3.6917669292191784
367,Metro Station,Metro Madrid Línea 4,40.44386583879446,-3.717378699162302
368,Metro Station,Metro Cuatro Caminos,40.44654494597261,-3.70363712310791
369,Metro Station,Metro República Argentina,40.444844840040275,-3.6847700667057968
370,Metro Station,Metro Ventas,40.43108665887628,-3.663422508660525
371,Metro Station,Metro Madrid Línea 5,40.431113309128754,-3.663383674096726
372,Metro Station,Metro Cartagena,40.439459432452786,-3.672210881847372
373,Metro Station,Metro Guzmán el Bueno,40.44597860615664,-3.713338033705472
374,Metro Station,Metro Opañel,40.38586411039761,-3.7212014780049127
375,Metro Station,Metro Plaza Elíptica,40.38584590342171,-3.7212296875969
376,Metro Station,Metro Nueva Numancia,40.39623899750952,-3.6636434102419217
377,Metro Station,Metro Vicente Aleixandre,40.44637777947443,-3.7187417720793614
378,Metro Station,Metro Oporto,40.38857314059954,-3.731085446385753
379,Metro Station,Metro Ciudad Universitaria,40.44352553580991,-3.7269016254036655
380,Metro Station,Metro Prosperidad,40.444189369088384,-3.674881160259247
381,Metro Station,Metro Lucero,40.404656847637106,-3.745028972625733
382,Metro Station,Metro Alvarado,40.45019628479489,-3.7034573794032055
383,Metro Station,Metro Cruz del Rayo,40.446165585983714,-3.678088412859828
384,Metro Station,Metro Vinateros,40.410349208321925,-3.652503490447998
385,Metro Station,Metro Laguna,40.399304,-3.744713
386,Metro Station,Metro Cuzco,40.45836775543061,-3.6902664649086487
